,uniparc_id,original_id,uniparc_version,description,pdb_chain,pdb_id,gmgc_id,mgnify_id,pdb_assembly,database
25854,A0A3Q2XZ86,AF-A0A3Q2XZ86-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25855,A0A2L2WV15,AF-A0A2L2WV15-F1-model_v6 DNA-directed DNA polymerase,,DNA-directed DNA polymerase,,,,,,UniParc
25856,A0AAV0GCF3,AF-A0AAV0GCF3-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25857,A0A951W6U9,AF-A0A951W6U9-F1-model_v6 Tissue inhibitor of metalloproteinase,,Tissue inhibitor of metalloproteinase,,,,,,UniParc
25858,A0A1I8IX98,AF-A0A1I8IX98-F1-model_v6 Rep_fac-A_C domain-containing protein,,Rep_fac-A_C domain-containing protein,,,,,,UniParc
25859,A0A368A315,AF-A0A368A315-F1-model_v6 Single-stranded-DNA-specific exonuclease RecJ,,Single-stranded-DNA-specific exonuclease RecJ,,,,,,UniParc
25860,A0A7U4E8Z1,AF-A0A7U4E8Z1-F1-model_v6 DUF3127 domain-containing protein,,DUF3127 domain-containing protein,,,,,,UniParc
25861,S7XLN4,AF-S7XLN4-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25862,J9DBY1,AF-J9DBY1-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25863,A0A2E1W8P3,AF-A0A2E1W8P3-F1-model_v6 DNA-directed DNA polymerase,,DNA-directed DNA polymerase,,,,,,UniParc
25864,L0RXM4,AF-L0RXM4-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25865,X0VIQ4,AF-X0VIQ4-F1-model_v6 Uncharacterized protein (Fragment),,Uncharacterized protein (Fragment),,,,,,UniParc
25866,K9Y1X0,AF-K9Y1X0-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25867,A0A4Q9LP99,AF-A0A4Q9LP99-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25868,A0A7X0D6A8,AF-A0A7X0D6A8-F1-model_v6 Probable DNA 3'-5' helicase RecG,,Probable DNA 3'-5' helicase RecG,,,,,,UniParc
25869,A0A415NUM2,AF-A0A415NUM2-F1-model_v6 DUF1372 family protein,,DUF1372 family protein,,,,,,UniParc
25870,A0A941TXL1,AF-A0A941TXL1-F1-model_v6 Single-stranded-DNA-specific exonuclease RecJ,,Single-stranded-DNA-specific exonuclease RecJ,,,,,,UniParc
25871,A0A7K0KRB1,AF-A0A7K0KRB1-F1-model_v6 DEAD/DEAH box helicase (Fragment),,DEAD/DEAH box helicase (Fragment),,,,,,UniParc
25872,A0A2T6E0Q3,AF-A0A2T6E0Q3-F1-model_v6 Signal transduction histidine kinase subgroup 3 dimerisation and phosphoacceptor domain-containing protein,,Signal transduction histidine kinase subgroup 3 dimerisation and phosphoacceptor domain-containing protein,,,,,,UniParc
25873,A0AAP0H3N9,AF-A0AAP0H3N9-F1-model_v6 ATP-dependent DNA helicase,,ATP-dependent DNA helicase,,,,,,UniParc
25874,T1BLI4,AF-T1BLI4-F1-model_v6 Replication factor A (Fragment),,Replication factor A (Fragment),,,,,,UniParc
25875,A0A3N7GTL0,AF-A0A3N7GTL0-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25876,A0A5J4Z812,AF-A0A5J4Z812-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25877,A0A7J5L264,AF-A0A7J5L264-F1-model_v6 DNA polymerase III subunit alpha (Fragment),,DNA polymerase III subunit alpha (Fragment),,,,,,UniParc
25878,A0A2K3NC54,AF-A0A2K3NC54-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25879,A0AAU9MQ18,AF-A0AAU9MQ18-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
25880,A0AAJ7WJ12,AF-A0AAJ7WJ12-F1-model_v6 Uncharacterized protein LOC108865075,,Uncharacterized protein LOC108865075,,,,,,UniParc
25881,A0AA35YFB3,AF-A0AA35YFB3-F1-model_v6 ATP-dependent DNA helicase,,ATP-dependent DNA helicase,,,,,,UniParc
25882,A0A523D3E9,AF-A0A523D3E9-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25883,A0A1Z8MDA1,AF-A0A1Z8MDA1-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
25884,A0AA88WRD2,AF-A0AA88WRD2-F1-model_v6 Replication factor A C-terminal domain-containing protein (Fragment),,Replication factor A C-terminal domain-containing protein (Fragment),,,,,,UniParc
25885,A0A2Z6N9R4,AF-A0A2Z6N9R4-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25886,A0A7S0ANN3,AF-A0A7S0ANN3-F1-model_v6 Nucleotidyl transferase domain-containing protein,,Nucleotidyl transferase domain-containing protein,,,,,,UniParc
25887,A0A9X2S9I1,AF-A0A9X2S9I1-F1-model_v6 DUF2500 family protein,,DUF2500 family protein,,,,,,UniParc
25888,A0A2K3MWY5,AF-A0A2K3MWY5-F1-model_v6 Replication factor-A carboxy-terminal domain protein,,Replication factor-A carboxy-terminal domain protein,,,,,,UniParc
25889,A0AAU3Q8Q2,AF-A0AAU3Q8Q2-F1-model_v6 SsDNA binding protein,,SsDNA binding protein,,,,,,UniParc
25890,A0A6J7BPB1,AF-A0A6J7BPB1-F1-model_v6 Unannotated protein,,Unannotated protein,,,,,,UniParc
25891,A0AA35ZX06,AF-A0AA35ZX06-F1-model_v6 DNA helicase Pif1-like 2B domain-containing protein,,DNA helicase Pif1-like 2B domain-containing protein,,,,,,UniParc
25892,A0A5J4XJX2,AF-A0A5J4XJX2-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25893,A0AA38CRI4,AF-A0AA38CRI4-F1-model_v6 Replication protein A OB domain-containing protein,,Replication protein A OB domain-containing protein,,,,,,UniParc
25894,A0A395VX95,AF-A0A395VX95-F1-model_v6 DNA polymerase III subunit alpha (Fragment),,DNA polymerase III subunit alpha (Fragment),,,,,,UniParc
25895,D8U0K1,AF-D8U0K1-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25896,A0A8K1YI40,AF-A0A8K1YI40-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25897,A0A2V5NUJ1,AF-A0A2V5NUJ1-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25898,A0A352NCL1,AF-A0A352NCL1-F1-model_v6 PolC-type DNA polymerase III (Fragment),,PolC-type DNA polymerase III (Fragment),,,,,,UniParc
25899,A0A915N3P1,AF-A0A915N3P1-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25900,A0A060TDG7,AF-A0A060TDG7-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25901,A0A9P0F4Y7,AF-A0A9P0F4Y7-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25902,A0A412IDU0,AF-A0A412IDU0-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25903,H6NRB6,AF-H6NRB6-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
25904,A0A392LYD0,AF-A0A392LYD0-F1-model_v6 Uncharacterized protein (Fragment),,Uncharacterized protein (Fragment),,,,,,UniParc
25905,A0A9X4P2N8,AF-A0A9X4P2N8-F1-model_v6 DNA polymerase III polC-type (Fragment),,DNA polymerase III polC-type (Fragment),,,,,,UniParc
25906,A0A9E2R7B7,AF-A0A9E2R7B7-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25907,A0A2P5BE13,AF-A0A2P5BE13-F1-model_v6 Replication factor A protein,,Replication factor A protein,,,,,,UniParc
25908,W7UT20,AF-W7UT20-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25909,A0A396HKX4,AF-A0A396HKX4-F1-model_v6 Transmembrane protein,,Transmembrane protein,,,,,,UniParc
25910,A0A7C6S755,AF-A0A7C6S755-F1-model_v6 HD domain-containing protein,,HD domain-containing protein,,,,,,UniParc
25911,A0C9Y4,"AF-A0C9Y4-F1-model_v6 Chromosome undetermined scaffold_16, whole genome shotgun sequence",,"Chromosome undetermined scaffold_16, whole genome shotgun sequence",,,,,,UniParc
25912,A0AAU9LKJ4,AF-A0AAU9LKJ4-F1-model_v6 Helitron helicase-like domain-containing protein,,Helitron helicase-like domain-containing protein,,,,,,UniParc
25913,A0A4Q0J6D5,AF-A0A4Q0J6D5-F1-model_v6 DNA-directed DNA polymerase,,DNA-directed DNA polymerase,,,,,,UniParc
25914,A0A7K3KQA3,AF-A0A7K3KQA3-F1-model_v6 PolC-type DNA polymerase III (Fragment),,PolC-type DNA polymerase III (Fragment),,,,,,UniParc
25915,A0A842N3Y4,AF-A0A842N3Y4-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
25916,A0A1B7T8W3,AF-A0A1B7T8W3-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25917,A0AAD8MGT9,AF-A0AAD8MGT9-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
25918,A0A352M3Q8,AF-A0A352M3Q8-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25919,A0A317HC37,AF-A0A317HC37-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25920,A0A914QR33,AF-A0A914QR33-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25921,A0A098M5H1,AF-A0A098M5H1-F1-model_v6 CbiN domain protein,,CbiN domain protein,,,,,,UniParc
25922,A0A392LWP0,AF-A0A392LWP0-F1-model_v6 Replication factor A protein,,Replication factor A protein,,,,,,UniParc
25923,A0A6J4HL83,AF-A0A6J4HL83-F1-model_v6 YibE/F family protein,,YibE/F family protein,,,,,,UniParc
25924,A0A7C7MR27,AF-A0A7C7MR27-F1-model_v6 DNA polymerase helix-hairpin-helix motif domain-containing protein (Fragment),,DNA polymerase helix-hairpin-helix motif domain-containing protein (Fragment),,,,,,UniParc
25925,V8ANT7,AF-V8ANT7-F1-model_v6 PolC-type DNA polymerase III,,PolC-type DNA polymerase III,,,,,,UniParc
25926,A0A894KFA4,AF-A0A894KFA4-F1-model_v6 DNA polymerase III alpha subunit,,DNA polymerase III alpha subunit,,,,,,UniParc
25927,A0A1V5M1Z9,AF-A0A1V5M1Z9-F1-model_v6 ATP-dependent DNA helicase RecG,,ATP-dependent DNA helicase RecG,,,,,,UniParc
25928,A0A060R8K8,AF-A0A060R8K8-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
25929,A0A6M0RCA0,AF-A0A6M0RCA0-F1-model_v6 DUF3221 domain-containing protein,,DUF3221 domain-containing protein,,,,,,UniParc
25930,A0A6G4A2F7,AF-A0A6G4A2F7-F1-model_v6 LPXTG cell wall anchor domain-containing protein,,LPXTG cell wall anchor domain-containing protein,,,,,,UniParc
25931,A0A7C8GVA8,AF-A0A7C8GVA8-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25932,A0A0F9T721,AF-A0A0F9T721-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25933,A0A819I5Q4,AF-A0A819I5Q4-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
25934,A0A6G0V628,AF-A0A6G0V628-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25935,A0A4S1ZBV9,AF-A0A4S1ZBV9-F1-model_v6 Hint domain-containing protein,,Hint domain-containing protein,,,,,,UniParc
25936,A0A0G0WSM9,AF-A0A0G0WSM9-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
25937,A0A6T6TEW4,AF-A0A6T6TEW4-F1-model_v6 Single-stranded DNA binding protein Ssb-like OB fold domain-containing protein (Fragment),,Single-stranded DNA binding protein Ssb-like OB fold domain-containing protein (Fragment),,,,,,UniParc
25938,A0A8T5BKB4,AF-A0A8T5BKB4-F1-model_v6 Single-stranded DNA binding protein Ssb-like OB fold domain-containing protein,,Single-stranded DNA binding protein Ssb-like OB fold domain-containing protein,,,,,,UniParc
25939,A0A9X6SSN1,AF-A0A9X6SSN1-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25940,A0A412WUN9,AF-A0A412WUN9-F1-model_v6 DNA polymerase III subunit alpha (Fragment),,DNA polymerase III subunit alpha (Fragment),,,,,,UniParc
25941,A0AA38CJ08,AF-A0AA38CJ08-F1-model_v6 Replication factor A C-terminal domain-containing protein (Fragment),,Replication factor A C-terminal domain-containing protein (Fragment),,,,,,UniParc
25942,A0A1J5TEJ1,AF-A0A1J5TEJ1-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
25943,A0A965P5E9,AF-A0A965P5E9-F1-model_v6 DEAD/DEAH box helicase,,DEAD/DEAH box helicase,,,,,,UniParc
25944,A0A2E5ES44,AF-A0A2E5ES44-F1-model_v6 DNA helicase,,DNA helicase,,,,,,UniParc
25945,A0A077FQI1,AF-A0A077FQI1-F1-model_v6 Probable DNA 3'-5' helicase RecG,,Probable DNA 3'-5' helicase RecG,,,,,,UniParc
25946,A0A496D050,AF-A0A496D050-F1-model_v6 DNA-directed DNA polymerase,,DNA-directed DNA polymerase,,,,,,UniParc
25947,A0A8S8Y6R4,AF-A0A8S8Y6R4-F1-model_v6 Zinc ribbon domain-containing protein,,Zinc ribbon domain-containing protein,,,,,,UniParc
25948,A0A328UEZ6,AF-A0A328UEZ6-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25949,A0A8T6G8R5,AF-A0A8T6G8R5-F1-model_v6 DUF4131 domain-containing protein,,DUF4131 domain-containing protein,,,,,,UniParc
25950,A0A6L5FZ62,AF-A0A6L5FZ62-F1-model_v6 YibE/F family protein,,YibE/F family protein,,,,,,UniParc
25951,A0A1I2J3X2,AF-A0A1I2J3X2-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25952,A0A0P8B391,AF-A0A0P8B391-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25953,Q9TTB8,AF-Q9TTB8-F1-model_v6 Metalloproteinase inhibitor 2 (Fragment),,Metalloproteinase inhibitor 2 (Fragment),,,,,,UniParc
25954,A0A444WER4,AF-A0A444WER4-F1-model_v6 DUF3592 domain containing protein,,DUF3592 domain containing protein,,,,,,UniParc
25955,A0A956NJ27,AF-A0A956NJ27-F1-model_v6 DUF3592 domain-containing protein (Fragment),,DUF3592 domain-containing protein (Fragment),,,,,,UniParc
25956,B4WV49,AF-B4WV49-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25957,A0A0A0DBF5,AF-A0A0A0DBF5-F1-model_v6 DUF2812 domain-containing protein,,DUF2812 domain-containing protein,,,,,,UniParc
25958,E9HJ30,AF-E9HJ30-F1-model_v6 Replication protein A OB domain-containing protein,,Replication protein A OB domain-containing protein,,,,,,UniParc
25959,A0A915NTH2,AF-A0A915NTH2-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25960,A0AAW1S6A0,AF-A0AAW1S6A0-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25961,A0AAD5I7M2,AF-A0AAD5I7M2-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25962,A0A8T5M7Y2,AF-A0A8T5M7Y2-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25963,A0A1F7WIJ1,AF-A0A1F7WIJ1-F1-model_v6 tRNA-binding domain-containing protein,,tRNA-binding domain-containing protein,,,,,,UniParc
25964,A0A9P6M0X0,AF-A0A9P6M0X0-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25965,A0A328TZW8,AF-A0A328TZW8-F1-model_v6 Tissue inhibitor of metalloproteinase,,Tissue inhibitor of metalloproteinase,,,,,,UniParc
25966,F0ZSV1,AF-F0ZSV1-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25967,S3AMI9,AF-S3AMI9-F1-model_v6 Integral membrane protein,,Integral membrane protein,,,,,,UniParc
25968,A0A1M3NH57,AF-A0A1M3NH57-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25969,A0A316M846,AF-A0A316M846-F1-model_v6 DNA polymerase III subunit alpha (Fragment),,DNA polymerase III subunit alpha (Fragment),,,,,,UniParc
25970,A0A1H3B3I7,AF-A0A1H3B3I7-F1-model_v6 Tissue inhibitor of metalloproteinase,,Tissue inhibitor of metalloproteinase,,,,,,UniParc
25971,A0A433Q6F2,AF-A0A433Q6F2-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25972,A0A1G2ZDL7,AF-A0A1G2ZDL7-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25973,A0A2N5XHI0,AF-A0A2N5XHI0-F1-model_v6 YibE/F family protein (Fragment),,YibE/F family protein (Fragment),,,,,,UniParc
25974,A0AA43EE24,AF-A0AA43EE24-F1-model_v6 Single-stranded-DNA-specific exonuclease RecJ,,Single-stranded-DNA-specific exonuclease RecJ,,,,,,UniParc
25975,A0A8S1KTY7,AF-A0A8S1KTY7-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
25976,A0A2S5CVN8,AF-A0A2S5CVN8-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
25977,A0A392QM18,AF-A0A392QM18-F1-model_v6 Replication factor A protein (Fragment),,Replication factor A protein (Fragment),,,,,,UniParc
25978,A0A5B9YBS5,AF-A0A5B9YBS5-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25979,A0AAD8KPX8,AF-A0AAD8KPX8-F1-model_v6 RecQ-mediated genome instability protein 1 C-terminal OB-fold domain-containing protein,,RecQ-mediated genome instability protein 1 C-terminal OB-fold domain-containing protein,,,,,,UniParc
25980,A0A550HU71,AF-A0A550HU71-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
25981,A0A1X6ZY14,AF-A0A1X6ZY14-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25982,A0A7J4Q4A4,AF-A0A7J4Q4A4-F1-model_v6 Uncharacterized protein (Fragment),,Uncharacterized protein (Fragment),,,,,,UniParc
25983,K9E8X7,AF-K9E8X7-F1-model_v6 DNA-directed DNA polymerase,,DNA-directed DNA polymerase,,,,,,UniParc
25984,A0A2W1LF43,AF-A0A2W1LF43-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
25985,A0A9N8DR34,AF-A0A9N8DR34-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25986,A0A0R3PMD7,AF-A0A0R3PMD7-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25987,A0A7R8X808,AF-A0A7R8X808-F1-model_v6 CST complex subunit CTC1,,CST complex subunit CTC1,,,,,,UniParc
25988,A0A914EJ86,AF-A0A914EJ86-F1-model_v6 Replication protein A subunit,,Replication protein A subunit,,,,,,UniParc
25989,A0AAD9MVY5,AF-A0AAD9MVY5-F1-model_v6 Telomeric single stranded DNA binding POT1/Cdc13 domain-containing protein,,Telomeric single stranded DNA binding POT1/Cdc13 domain-containing protein,,,,,,UniParc
25990,A0A1Q9NXW2,AF-A0A1Q9NXW2-F1-model_v6 Replication factor A,,Replication factor A,,,,,,UniParc
25991,A0A3C1A6K4,AF-A0A3C1A6K4-F1-model_v6 PolC-type DNA polymerase III (Fragment),,PolC-type DNA polymerase III (Fragment),,,,,,UniParc
25992,A0A8I2G4U8,AF-A0A8I2G4U8-F1-model_v6 Uncharacterized protein (Fragment),,Uncharacterized protein (Fragment),,,,,,UniParc
25993,R7BEM6,AF-R7BEM6-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25994,A0AAJ1UUW5,AF-A0AAJ1UUW5-F1-model_v6 OB-fold nucleic acid binding domain-containing protein,,OB-fold nucleic acid binding domain-containing protein,,,,,,UniParc
25995,A0A3E5E5E1,AF-A0A3E5E5E1-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
25996,A0A7C3VT94,AF-A0A7C3VT94-F1-model_v6 DUF2500 family protein,,DUF2500 family protein,,,,,,UniParc
25997,A0A7S9RQH2,AF-A0A7S9RQH2-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
25998,A0A1G6T625,AF-A0A1G6T625-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
25999,A0A8J4XFZ2,AF-A0A8J4XFZ2-F1-model_v6 Metalloproteinase inhibitor 2 (Fragment),,Metalloproteinase inhibitor 2 (Fragment),,,,,,UniParc
26000,A0A1C7FHT4,AF-A0A1C7FHT4-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
26001,A0A1R1FKU8,AF-A0A1R1FKU8-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26002,A0A8B9R081,AF-A0A8B9R081-F1-model_v6 TIMP metallopeptidase inhibitor 2,,TIMP metallopeptidase inhibitor 2,,,,,,UniParc
26003,A0A9R1VJ22,AF-A0A9R1VJ22-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
26004,A0A2G2W327,AF-A0A2G2W327-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26005,A0A365H1R0,AF-A0A365H1R0-F1-model_v6 DUF3592 domain-containing protein,,DUF3592 domain-containing protein,,,,,,UniParc
26006,A0A091DZF5,AF-A0A091DZF5-F1-model_v6 Metalloproteinase inhibitor 2,,Metalloproteinase inhibitor 2,,,,,,UniParc
26007,A0A8T4RSS6,AF-A0A8T4RSS6-F1-model_v6 DUF2240 family protein,,DUF2240 family protein,,,,,,UniParc
26008,G8NYT3,AF-G8NYT3-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
26009,A0A1S8CIM1,AF-A0A1S8CIM1-F1-model_v6 Lipoprotein,,Lipoprotein,,,,,,UniParc
26010,A0AAP0CA98,AF-A0AAP0CA98-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26011,A0AAP0DSN2,AF-A0AAP0DSN2-F1-model_v6 Replication factor A C-terminal domain-containing protein,,Replication factor A C-terminal domain-containing protein,,,,,,UniParc
26012,A0A1C5MK86,AF-A0A1C5MK86-F1-model_v6 Protein of uncharacterized function (DUF2500),,Protein of uncharacterized function (DUF2500),,,,,,UniParc
26013,A0A239SNP7,AF-A0A239SNP7-F1-model_v6 Cellulose synthase,,Cellulose synthase,,,,,,UniParc
26014,A0A672MA64,AF-A0A672MA64-F1-model_v6 Metalloproteinase inhibitor 2,,Metalloproteinase inhibitor 2,,,,,,UniParc
26015,A0A672M596,AF-A0A672M596-F1-model_v6 Metalloproteinase inhibitor 2,,Metalloproteinase inhibitor 2,,,,,,UniParc
26016,A0A7C1HX09,AF-A0A7C1HX09-F1-model_v6 OB domain-containing protein,,OB domain-containing protein,,,,,,UniParc
26017,A0AAJ4NLT7,AF-A0AAJ4NLT7-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26018,A0A8B6FXX2,AF-A0A8B6FXX2-F1-model_v6 Death domain-containing protein,,Death domain-containing protein,,,,,,UniParc
26019,A0A2E8U5V9,AF-A0A2E8U5V9-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26020,A0A533SCT8,AF-A0A533SCT8-F1-model_v6 DUF669 domain-containing protein (Fragment),,DUF669 domain-containing protein (Fragment),,,,,,UniParc
26021,A0A415LMA3,AF-A0A415LMA3-F1-model_v6 DUF2500 domain-containing protein,,DUF2500 domain-containing protein,,,,,,UniParc
26022,A0A2S1LQM9,AF-A0A2S1LQM9-F1-model_v6 DUF669 domain-containing protein,,DUF669 domain-containing protein,,,,,,UniParc
26023,A0A922ZZ23,AF-A0A922ZZ23-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
26024,U6DBC7,AF-U6DBC7-F1-model_v6 Metalloproteinase inhibitor 2 (Fragment),,Metalloproteinase inhibitor 2 (Fragment),,,,,,UniParc
26025,A0ABD1QLK9,AF-A0ABD1QLK9-F1-model_v6 Protein SHORT INTERNODES,,Protein SHORT INTERNODES,,,,,,UniParc
